BGI,5'RACE+UMI,iRepertoire,5'RACE,freq
1,0,0,0,0.00147230644045588
1,0,0,0,0.000424255487365685
1,0,0,0,0.00279172514668252
1,0,0,0,0.0013256381648017
1,0,0,0,0.00243799282831282
1,0,0,0,0.00329616830469686
1,0,0,0,0.00472092306742482
1,0,0,0,0.00234533475971963
1,0,0,0,0.00501697225044533
1,0,0,0,0.00253767134797871
1,0,0,0,0.000492926501337004
1,0,0,0,0.000272838798538986
1,0,0,0,0.00117307039017478
1,0,0,0,0.000708999621825901
1,0,0,0,0.00278484787026625
1,0,0,0,0.00145501539868163
1,0,0,0,0.00138348301291762
1,0,0,0,0.000390409464577284
1,0,0,0,0.00393955312894669
1,0,0,0,0.00108115705839325
1,0,0,0,0.000804554229629453
1,0,0,0,0.000224159604305396
1,0,0,0,0.00221942724030369
1,0,0,0,0.000669613127402575
1,0,0,0,0.000946587371828151
1,0,0,0,0.00324784908900044
1,0,0,0,0.000269562956221228
1,0,0,0,0.00053400299698449
1,0,0,0,0.00100919689880093
1,0,0,0,0.000558062929317379
1,0,0,0,0.00237948479564057
1,0,0,0,0.00161757553095376
1,0,0,0,0.00159802547189606
1,0,0,0,0.000958972254703874
1,0,0,0,0.000156556377386105
1,0,0,0,0.00179544360660346
1,0,0,0,0.0021815679709896
1,0,0,0,0.000442605402022935
1,0,0,0,0.00315991099698828
1,0,0,0,0.00173693021465135
1,0,0,0,0.00261681535404635
1,0,0,0,0.00381164322628071
1,0,0,0,0.00114297296966457
1,0,0,0,0.00490999656541028
1,0,0,0,0.00134881273738449
1,0,0,0,0.000336708699418562
1,0,0,0,0.00282136474087145
1,0,0,0,0.00256406658443429
1,0,0,0,0.00112594557780292
1,0,0,0,0.000386574199027937
1,0,0,0,0.00129373305445702
1,0,0,0,0.00378811292013507
1,0,0,0,0.00242225436193796
1,0,0,0,0.00048621038393053
1,0,0,0,0.00241798043108138
1,0,0,0,0.000466335714561231
1,0,0,0,0.00150934909575169
1,0,0,0,0.00121622519807596
1,0,0,0,0.00135159013148325
1,0,0,0,0.000987993812990232
1,0,0,0,0.0017732857607951
1,0,0,0,0.00152358963153284
1,0,0,0,0.00129735908919659
1,0,0,0,0.00224424713706987
1,0,0,0,0.0004495224747414
1,0,0,0,0.00364314826212272
1,0,0,0,0.00145455989590081
1,0,0,0,0.00283658444452505
1,0,0,0,0.00132273397170745
1,0,0,0,0.00118418515088041
1,0,0,0,0.00281554100060675
1,0,0,0,0.000560963607505426
1,0,0,0,0.00297577752687167
1,0,0,0,0.00155594210318638
1,0,0,0,0.000175846153957312
1,0,0,0,0.00214020148421583
1,0,0,0,0.00241005733814713
1,0,0,0,0.000851284803996178
1,0,0,0,0.00450708358824035
1,0,0,0,0.000212570630523206
1,0,0,0,0.000538276059885735
1,0,0,0,0.00132878018798315
1,0,0,0,0.00110739142445082
1,0,0,0,0.0001022255882057
1,0,0,0,0.000737716717191827
1,0,0,0,0.00200766048610923
1,0,0,0,0.000987564557157743
1,0,0,0,0.000575307775342366
1,0,0,0,0.000431725157535829
1,0,0,0,0.00173707848307287
1,0,0,0,0.000821271795943648
1,0,0,0,0.00180629040470207
1,0,0,0,0.00124647605416335
1,0,0,0,0.00613455107070224
1,0,0,0,0.000567482746499627
1,0,0,0,0.0010659960194572
1,0,0,0,0.000860131913204192
1,0,0,0,0.00164209492744603
1,0,0,0,0.000577418928242626
1,0,0,0,0.000391601786120501
1,0,0,0,0.00184166976767566
1,0,0,0,0.00326410329851556
1,0,0,0,0.00180121883257714
1,0,0,0,0.00279334238290053
1,0,0,0,0.00105211604691979
1,0,0,0,0.00555689166780719
1,0,0,0,0.000530964701114339
1,0,0,0,0.000451253503309365
1,0,0,0,0.00121003516378832
1,0,0,0,0.000560200666150573
1,0,0,0,0.00201144010921298
1,0,0,0,0.00223335050862693
1,0,0,0,0.000679722988210237
1,0,0,0,0.00229913189033983
1,0,0,0,0.00177703965306043
1,0,0,0,0.00265383687467263
1,0,0,0,0.00315341589861051
1,0,0,0,0.00144881522976582
1,0,0,0,0.00165418927201152
1,0,0,0,0.000910521143734318
1,0,0,0,0.00398929883778958
1,0,0,0,0.00195517774796454
1,0,0,0,0.00115927704299912
1,0,0,0,0.000955575019328398
1,0,0,0,0.000404014098997071
1,0,0,0,0.00060879342943844
1,0,0,0,0.00074094140840429
1,0,0,0,0.0026127252988357
1,0,0,0,0.00160558122278791
1,0,0,0,0.00070871991006685
1,0,0,0,0.000963376665172482
1,0,0,0,0.00230244335788986
1,0,0,0,0.00369214093605302
1,0,0,0,0.00128814183239267
1,0,0,0,0.00140757492149302
1,0,0,0,0.00154245598862838
1,0,0,0,0.00146019953255842
1,0,0,0,0.00102069645211953
1,0,0,0,0.00135764707830497
1,0,0,0,0.00130516570363345
1,0,0,0,0.000551852362222397
1,0,0,0,0.00202505958666085
1,0,0,0,0.00109501978162123
1,0,0,0,0.0014654658747052
1,0,0,0,0.00101735792347947
1,0,0,0,0.00143481609252789
1,0,0,0,0.00092190338123063
1,0,0,0,0.00213356790106867
1,0,0,0,0.00225257574390283
1,0,0,0,0.00130777828271517
1,0,0,0,0.00197390178100617
1,0,0,0,0.000669816273483289
1,0,0,0,0.0027006791946601
1,0,0,0,0.000673001410946881
1,0,0,0,0.00149854775675223
1,0,0,0,0.000990643012171787
1,0,0,0,0.000835035992962556
1,0,0,0,0.00221695311467803
1,0,0,0,0.00140988244488322
1,0,0,0,0.00176908955018966
1,0,0,0,0.000639359027701535
1,0,0,0,0.00226778755051696
1,0,0,0,0.000477563119931232
1,0,0,0,0.000978656682149068
1,0,0,0,0.000979049407278312
1,0,0,0,0.00394950930664032
1,0,0,0,0.00141256192084672
1,0,0,0,0.00274041630695833
1,0,0,0,0.00134303684068839
1,0,0,0,0.0026969884577968
1,0,0,0,0.000931835453922535
1,0,0,0,0.000233788342179568
1,0,0,0,0.000478750873126884
1,0,0,0,0.000843410942770997
1,0,0,0,0.0013886475647381
1,0,0,0,0.00110267260153549
1,0,0,0,0.00227743842635786
1,0,0,0,0.000285538454084875
1,0,0,0,0.00157129160890683
1,0,0,0,0.000716109190256533
1,0,0,0,0.00150085319163645
1,0,0,0,0.000168053962655829
1,0,0,0,0.00214057883238168
1,0,0,0,0.000405412847220148
1,0,0,0,0.000630979600132868
1,0,0,0,0.000190950853731773
1,0,0,0,0.00118779320293518
1,0,0,0,0.0015703313496474
1,0,0,0,0.00139027692171272
1,0,0,0,0.00037239805768142
1,0,0,0,0.00168621384186627
1,0,0,0,0.000678612725246873
1,0,0,0,0.00272192950179998
1,0,0,0,0.000578686533449127
1,0,0,0,0.00124957295158995
1,0,0,0,0.00334680339738996
1,0,0,0,0.00397961468792802
1,0,0,0,0.00179829794443794
1,0,0,0,0.00105605791410142
1,0,0,0,0.00154587628669224
1,0,0,0,0.00212405961228156
1,0,0,0,0.00146791371633233
1,0,0,0,0.00314929480219909
1,0,0,0,0.00143125731180051
1,0,0,0,0.000977677759356946
1,0,0,0,0.000138229857497701
1,0,0,0,0.000987155557133008
1,0,0,0,0.00439712125056292
1,0,0,0,0.00177474335578468
1,0,0,0,0.00198437416270702
1,0,0,0,0.000427726699866329
1,0,0,0,0.00158065781451616
1,0,0,0,0.00033113072944703
1,0,0,0,0.00160379321651966
1,0,0,0,0.00299276873743824
1,0,0,0,0.00302465791005037
1,0,0,0,0.00373599482449881
1,0,0,0,0.000666729402939421
1,0,0,0,5.582008434895e-05
1,0,0,0,0.00263308595479955
1,0,0,0,0.00126774760828645
1,0,0,0,0.00189997322073298
1,0,0,0,0.00067839716290934
1,0,0,0,0.00138386663264059
1,0,0,0,0.000446994149423225
1,0,0,0,0.00362475367643905
1,0,0,0,0.000235445858677303
1,0,0,0,0.00197114448645708
1,0,0,0,0.000620880679249684
1,0,0,0,0.00227775542558619
1,0,0,0,0.00044584855470231
1,0,0,0,0.003359366164875
1,0,0,0,0.00163006350708089
1,0,0,0,0.00102071273464975
1,0,0,0,0.00285862792240895
1,0,0,0,0.000663776297152231
1,0,0,0,0.00131205185689027
1,0,0,0,0.0010536261916245
1,0,0,0,0.00227101851431603
1,0,0,0,0.000609905313107708
1,0,0,0,0.00204760644069134
1,0,0,0,0.0010623221095401
1,0,0,0,0.000451550709678328
1,0,0,0,0.00110177665897618
1,0,0,0,0.00148635543867272
1,0,0,0,0.00314248535844241
1,0,0,0,0.00105322627515097
1,0,0,0,0.00195473666226421
1,0,0,0,0.00186350609533824
1,0,0,0,9.59285164884676e-05
1,0,0,0,0.000878323794806717
1,0,0,0,0.00160283469217915
1,0,0,0,0.00525926693925542
1,0,0,0,0.00189250142851116
1,0,0,0,0.00271463582647794
1,0,0,0,0.000242658484569176
1,0,0,0,0.00506320781236925
1,0,0,0,0.000452535325475871
1,0,0,0,0.00299418710368844
1,0,0,0,0.00236428278005047
1,0,0,0,0.000807003156928816
1,0,0,0,0.00027305412593021
1,0,0,0,0.000844530558815493
1,0,0,0,0.000852970042724386
1,0,0,0,0.0010053867212198
1,0,0,0,0.00114830783886507
1,0,0,0,0.000200350569699144
1,0,0,0,0.000222008400383536
1,0,0,0,0.000694179626845198
1,0,0,0,0.00140602717545465
1,0,0,0,0.000936845744156706
1,0,0,0,0.00151627732308668
1,0,0,0,0.000509154573566377
1,0,0,0,0.00142224697025954
1,0,0,0,0.00371181902055392
1,0,0,0,0.000561113255878556
1,0,0,0,0.00247347893320158
1,0,0,0,0.00353830048583909
1,0,0,0,0.0014955764620687
1,0,0,0,0.00321561696164857
1,0,0,0,0.00130471047807317
1,0,0,0,0.000635723688528747
1,0,0,0,0.00287497757591018
1,0,0,0,0.00903717024725039
1,0,0,0,0.00406135171238114
1,0,0,0,0.000250246038886548
1,0,0,0,0.00110532441495171
1,0,0,0,0.00118966981678558
1,0,0,0,0.00347119702204161
1,0,0,0,0.00130615263585582
1,0,0,0,0.00123847328230399
1,0,0,0,0.00262212411480793
1,0,0,0,0.00151402366859838
1,0,0,0,0.00146662601490076
1,0,0,0,0.00269429200284621
1,0,0,0,0.00373247153735115
1,0,0,0,0.00515315832950551
1,0,0,0,0.00100708154276555
1,0,0,0,0.00153954563796225
1,0,0,0,0.00173604621908298
1,0,0,0,0.00230129385101505
1,0,0,0,0.000814351942695913
1,0,0,0,0.00120921072992974
1,0,0,0,0.00150018990738157
1,0,0,0,0.00288190297994509
1,0,0,0,0.00135555212797923
1,0,0,0,0.00253185258536304
1,0,0,0,0.00438037575582829
1,0,0,0,0.00298274410004015
1,0,0,0,0.00072233384633467
1,0,0,0,0.0016554169159834
1,0,0,0,0.000972996765012227
1,0,0,0,0.00110473134040955
1,0,0,0,0.00104549882726845
1,0,0,0,0.00238087768991687
1,0,0,0,0.00394719542538413
1,0,0,0,0.00110583005292917
1,0,0,0,0.00134916378147118
1,0,0,0,0.000238568212715644
1,0,0,0,0.000750017463883565
1,0,0,0,0.00109311372645568
1,0,0,0,0.000887681426969124
1,0,0,0,0.00148223495044862
1,0,0,0,0.00171490525049598
1,0,0,0,0.00310653708641101
1,0,0,0,0.001335061118955
1,0,0,0,0.000565514383651559
1,0,0,0,0.00194485902531679
1,0,0,0,0.00442375384306593
1,0,0,0,0.00105801257293842
1,0,0,0,0.00124148164752163
1,0,0,0,0.000233574753783663
1,0,0,0,0.00292334308101963
1,0,0,0,0.00200558510516645
1,0,0,0,0.00102538502681487
1,0,0,0,0.00244858270208867
1,0,0,0,0.00053722704432065
1,0,0,0,0.00290303571367448
1,0,0,0,0.00185967446940127
1,0,0,0,0.000240880925160418
1,0,0,0,0.00198086241554671
1,0,0,0,0.00114636843761325
1,0,0,0,0.000410675554581832
1,0,0,0,0.000225296159050884
1,0,0,0,0.00267934682146886
1,0,0,0,0.000628833078963453
1,0,0,0,0.000320387361225926
1,0,0,0,0.00199781240985454
1,0,0,0,0.00184359280979412
1,0,0,0,0.0020806621212618
1,0,0,0,0.00275677980260366
1,0,0,0,0.00211993263734696
1,0,0,0,0.00152855157637251
1,0,0,0,0.00188456257981424
1,0,0,0,0.000356990456338195
1,0,0,0,8.98842194973327e-05
1,0,0,0,0.00362175841802551
1,0,0,0,0.000407137468365473
1,0,0,0,0.000609140660455015
1,0,0,0,0.000290902209960223
1,0,0,0,0.000756919062389145
1,0,0,0,0.000763766295386677
1,0,0,0,0.00133789605513146
1,0,0,0,0.000380989827171795
1,0,0,0,0.00101004722609918
1,0,0,0,0.000887977851760299
1,0,0,0,0.000521042994182232
1,0,0,0,0.00114633277730192
1,0,0,0,0.00106679655890286
1,0,0,0,0.000250179108786014
1,0,0,0,0.0023835653544463
1,0,0,0,0.000899809611262026
1,0,0,0,0.000588459720166577
1,0,0,0,0.00269217211339163
1,0,0,0,0.0036655402788858
1,0,0,0,0.00201738862455611
1,0,0,0,0.00296288409764971
1,0,0,0,0.000606624933578222
1,0,0,0,0.00382560550129848
1,0,0,0,0.000894829289731227
1,0,0,0,0.00109566688827307
1,0,0,0,0.00118887696939062
1,0,0,0,0.00431660237814814
1,0,0,0,0.00276792513912158
1,0,0,0,0.00145363718464736
1,0,0,0,0.00620063198815856
1,0,0,0,0.00046759445010563
1,0,0,0,0.000436540024742321
1,0,0,0,0.00237303432983918
1,0,0,0,0.00199931745518748
1,0,0,0,0.00120731709027281
1,0,0,0,0.000910347656925675
1,0,0,0,0.000836236998187183
1,0,0,0,0.00249153826900803
1,0,0,0,0.000155131488698295
1,0,0,0,0.00110054998434727
1,0,0,0,0.00303364077665761
1,0,0,0,0.00407379547150885
1,0,0,0,0.00142419267788377
1,0,0,0,0.00221208438778675
1,0,0,0,0.000280648807611719
1,0,0,0,0.00320997770664515
1,0,0,0,0.00100308725427841
1,0,0,0,0.00268706041617324
1,0,0,0,0.00129488216327335
1,0,0,0,0.00206762618199925
1,0,0,0,0.00146947552439984
1,0,0,0,0.00153208242172134
1,0,0,0,0.000646439450468511
1,0,0,0,0.0010119794687756
1,0,0,0,0.00513902925710771
1,0,0,0,0.00074014208684418
1,0,0,0,0.000528664198447463
1,0,0,0,0.000796980166212514
1,0,0,0,0.00511104029726438
1,0,0,0,0.00138209882522531
1,0,0,0,0.00152323566769877
1,0,0,0,0.0014451233403469
1,0,0,0,0.000772540430587148
1,0,0,0,0.000195326209493713
1,0,0,0,0.000466756966911662
1,0,0,0,0.00167113487147249
1,0,0,0,0.00125035942111018
1,0,0,0,0.00276750691817916
1,0,0,0,0.00499133123568804
1,0,0,0,0.00138981493219702
1,0,0,0,0.00228912438575721
1,0,0,0,9.64214367785809e-05
1,0,0,0,0.0012674133980048
1,0,0,0,0.00103562908929632
1,0,0,0,0.00591823912716209
1,0,0,0,0.00248856848058539
1,0,0,0,0.000275890876337051
1,0,0,0,0.0010152078226908
1,0,0,0,0.00217903032177827
1,0,0,0,0.000835755285193079
1,0,0,0,0.000687783176450266
1,0,0,0,0.00232040262520876
1,0,0,0,0.00104745707055197
1,0,0,0,0.00342483760938646
1,0,0,0,0.00285671923730901
1,0,0,0,0.000719812924050742
1,0,0,0,0.00201226558389617
1,0,0,0,0.000854688400669781
1,0,0,0,0.000284923369213926
1,0,0,0,0.000389228822747979
1,0,0,0,0.00156146107262726
0,1,0,0,0.00355233741630418
0,1,0,0,0.000674141882104805
0,1,0,0,0.00151507522882841
0,1,0,0,0.00337196018126951
0,1,0,0,0.00284612889633995
0,1,0,0,0.00326151172344204
0,1,0,0,0.00926465716303247
0,1,0,0,0.00237106029843204
0,1,0,0,0.0032857652486913
0,1,0,0,0.00410519004059439
0,1,0,0,0.00472732846955407
0,1,0,0,0.020150265911626
0,1,0,0,0.00273489326387738
0,1,0,0,0.00923944733516158
0,1,0,0,0.00916659673833061
0,1,0,0,0.00449555722346901
0,1,0,0,0.00372711492129998
0,1,0,0,0.00229539763458082
0,1,0,0,0.00260325622631697
0,1,0,0,0.00076122542315255
0,1,0,0,0.00695970893713633
0,1,0,0,0.000903455065389162
0,1,0,0,0.00370569175131037
0,1,0,0,0.0039045975219054
0,1,0,0,0.00115331204388334
0,1,0,0,0.00521021135968139
0,1,0,0,0.00269280582435328
0,1,0,0,0.000592746412386673
0,1,0,0,0.00425399032089204
0,1,0,0,0.00231227106179871
0,1,0,0,0.0044059104303843
0,1,0,0,0.00714932542902932
0,1,0,0,0.00131443488409837
0,1,0,0,0.00757492225981501
0,1,0,0,0.00318598649662729
0,1,0,0,0.00210303071427324
0,1,0,0,0.00777793815531202
0,1,0,0,0.00705585668976647
0,1,0,0,0.00504196286574611
0,1,0,0,0.00252810422958769
0,1,0,0,0.00132540550337545
0,1,0,0,0.00583257226990462
0,1,0,0,0.00264143279574265
0,1,0,0,0.00747916173892082
0,1,0,0,0.00956337669630327
0,1,0,0,0.00120164954388737
0,1,0,0,0.00540304614626559
0,1,0,0,0.00351485004589099
0,1,0,0,0.00504809420189288
0,1,0,0,0.00646914548761595
0,1,0,0,0.00801208732925514
0,1,0,0,0.0097643535570545
0,1,0,0,0.0058372097709994
0,1,0,0,0.000619047267468331
0,1,0,0,0.00905516769517216
0,1,0,0,0.00137055956686286
0,1,0,0,0.00166690112746495
0,1,0,0,0.00169949542493055
0,1,0,0,0.0062225654045561
0,1,0,0,0.000581663935033797
0,1,0,0,0.00374865475089499
0,1,0,0,0.0033096094422242
0,1,0,0,0.000978614617740977
0,1,0,0,0.000725107693954947
0,1,0,0,0.00809765285715466
0,1,0,0,0.00146981221441439
0,1,0,0,0.00465155499739912
0,1,0,0,0.00651212513305722
0,1,0,0,0.00553945437794609
0,1,0,0,0.00267493130488703
0,1,0,0,0.00110925984727973
0,1,0,0,0.00378965425567663
0,1,0,0,0.00312720206301697
0,1,0,0,0.00246252337732853
0,1,0,0,0.00366318925488037
0,1,0,0,0.00237973015248235
0,1,0,0,0.00458224494024331
0,1,0,0,0.000670410014669991
0,1,0,0,0.0110167327149973
0,1,0,0,0.00652665440081401
0,1,0,0,0.00376989578131742
0,1,0,0,0.00731532649124998
0,1,0,0,0.00227194771561835
0,1,0,0,0.00340659545432125
0,1,0,0,0.00215184233145692
0,1,0,0,0.00124548172761624
0,1,0,0,0.000667075875218107
0,1,0,0,0.000412124903898279
0,1,0,0,0.00217183019911731
0,1,0,0,0.00247955714495365
0,1,0,0,0.00247839669055196
0,1,0,0,0.000314502869645282
0,1,0,0,0.0038543183750071
0,1,0,0,0.0021630615893727
0,1,0,0,0.000318234360654333
0,1,0,0,0.00812954940415123
0,1,0,0,0.00449985790752132
0,1,0,0,0.00281475915464972
0,1,0,0,0.00245232086759061
0,1,0,0,0.00491992608966266
0,1,0,0,0.00113601902625709
0,1,0,0,0.00176194555838106
0,1,0,0,0.00454068834258976
0,1,0,0,0.00247107843939224
0,1,0,0,0.00211102384096804
0,1,0,0,0.00231022666697223
0,1,0,0,0.0018400467389974
0,1,0,0,0.0016023853489539
0,1,0,0,0.00437509725714801
0,1,0,0,0.00580611876679918
0,1,0,0,0.0052292291603578
0,1,0,0,0.00307880460404653
0,1,0,0,0.00320683598847968
0,1,0,0,0.00451399028400805
0,1,0,0,0.00394569911091052
0,1,0,0,0.000654322639899434
0,1,0,0,0.0102395136461029
0,1,0,0,0.00250206356450064
0,1,0,0,0.00887301642752029
0,1,0,0,0.00368876416271751
0,1,0,0,0.00557516294965368
0,1,0,0,0.00643940212409599
0,1,0,0,0.0013128691588545
0,1,0,0,0.00139536630222008
0,1,0,0,0.00682294482084994
0,1,0,0,0.00487445274533437
0,1,0,0,0.00312532823771563
0,1,0,0,0.000622844434644386
0,1,0,0,0.0189096895816469
0,1,0,0,0.000201344281706447
0,1,0,0,0.00562261777377929
0,1,0,0,0.00411485466960426
0,1,0,0,0.00114455778995106
0,1,0,0,0.00122304667748706
0,1,0,0,0.00303475565195784
0,1,0,0,0.0059463446709008
0,1,0,0,0.00074658874421505
0,1,0,0,0.000429790295161669
0,1,0,0,0.00150892261542638
0,1,0,0,0.00475773253280758
0,1,0,0,0.000858223412407338
0,1,0,0,0.00248509510107544
0,1,0,0,0.000819739249977753
0,1,0,0,0.00506673287758164
0,1,0,0,0.00130237165051948
0,1,0,0,0.0106310889216207
0,1,0,0,0.00149037185121063
0,1,0,0,0.00472306968352425
0,1,0,0,0.0025273364971303
0,1,0,0,0.00555804541590243
0,1,0,0,0.003559014447748
0,1,0,0,0.00366161531379075
0,1,0,0,0.00646738650318892
0,1,0,0,0.00463272463979995
0,1,0,0,0.00386041190679293
0,1,0,0,0.00382812226015589
0,1,0,0,0.00282655152847825
0,1,0,0,0.00242400889309889
0,1,0,0,0.00599199256854238
0,1,0,0,0.00205256723153157
0,1,0,0,0.00348358933644823
0,1,0,0,0.00940753083705751
0,1,0,0,0.00146994522614352
0,1,0,0,0.00460461076718789
0,1,0,0,0.00476656659148833
0,1,0,0,0.00300100457266415
0,1,0,0,0.00195788094300427
0,1,0,0,0.00471149380693485
0,1,0,0,0.000456775941630992
0,1,0,0,0.00384609270194097
0,1,0,0,0.00361162368674676
0,1,0,0,0.00205904829260691
0,1,0,0,0.0121698251092795
0,1,0,0,0.00242913487291835
0,1,0,0,0.00410368494894457
0,1,0,0,0.00560436649580815
0,1,0,0,0.00481612871945309
0,1,0,0,0.00184130535216289
0,1,0,0,0.00236186599523233
0,1,0,0,0.00544136482378582
0,1,0,0,0.0100176703751348
0,1,0,0,0.000840426566420282
0,1,0,0,0.00669706166709433
0,1,0,0,0.00474352062923835
0,1,0,0,0.00101255173101957
0,1,0,0,0.00510074451172274
0,1,0,0,0.00572218537405376
0,1,0,0,0.00496350327614606
0,1,0,0,0.00978116198181349
0,1,0,0,0.000817511816629339
0,1,0,0,0.000843417139150907
0,1,0,0,0.0118876957124521
0,1,0,0,0.00843399166437659
0,1,0,0,0.00299748876788874
0,1,0,0,0.00286678702223166
0,1,0,0,0.00328542766852679
0,1,0,0,0.00222080837104782
0,1,0,0,0.00106391241800888
0,1,0,0,0.00133031541877154
0,1,0,0,0.00465404201822118
0,1,0,0,0.0038799025781159
0,1,0,0,0.00137968635173031
0,1,0,0,0.0028197449118445
0,1,0,0,0.00151855575684416
0,1,0,0,0.00386632005289941
0,1,0,0,0.002414835820778
0,1,0,0,0.00709534754635262
0,1,0,0,0.00219466383295189
0,1,0,0,0.000406155728964288
0,1,0,0,0.00277305757293418
0,1,0,0,0.0032096767498076
0,1,0,0,0.00337093414470544
0,1,0,0,0.00500333259534755
0,1,0,0,0.00530417488189295
0,1,0,0,0.00182410637672125
0,1,0,0,0.00132574510403317
0,1,0,0,0.0110102482613641
0,1,0,0,0.00207653070840384
0,1,0,0,0.00217720125333507
0,1,0,0,0.00112304108978398
0,1,0,0,0.0033202385251666
0,1,0,0,0.000486283673535415
0,1,0,0,0.00184063673126429
0,1,0,0,0.0010882148524883
0,1,0,0,0.00456127688474328
0,1,0,0,0.00197209886359441
0,1,0,0,0.00368328146861583
0,1,0,0,0.003500528789876
0,1,0,0,0.0158254560898405
0,1,0,0,0.00782246994916675
0,1,0,0,0.00191629972183224
0,1,0,0,0.00416845589516957
0,1,0,0,0.00178062375994344
0,1,0,0,0.00294348830649838
0,1,0,0,0.00524650759339543
0,1,0,0,0.00553170298072312
0,1,0,0,0.00359658110036122
0,1,0,0,0.00374753762056169
0,1,0,0,0.00586549949140882
0,1,0,0,0.00262183816715243
0,1,0,0,0.00156082772990261
0,1,0,0,0.00117095417557503
0,1,0,0,0.00465534638133925
0,1,0,0,0.00340628048482588
0,1,0,0,0.00401300632564465
0,1,0,0,0.00115798894695196
0,1,0,0,0.00127379014194068
0,1,0,0,0.000897973385320164
0,1,0,0,0.00380115588555857
0,1,0,0,0.000315444588246291
0,1,0,0,0.00322191421527043
0,1,0,0,0.00244524953815329
0,1,0,0,0.00741175225305862
0,1,0,0,0.00289765769618962
0,1,0,0,0.00179934566510977
0,1,0,0,0.00805137950897813
0,1,0,0,0.00418560584460507
0,1,0,0,0.000462495910923239
0,1,0,0,0.00286275454931568
0,1,0,0,0.00122659467594967
0,1,0,0,0.00720844120430932
0,1,0,0,0.00615700462526466
0,1,0,0,0.00711495155579566
0,1,0,0,0.00455985842142999
0,1,0,0,0.000644639389182561
0,1,0,0,0.00257808827340726
0,1,0,0,0.00627611027302963
0,1,0,0,0.00298334773281113
0,1,0,0,0.00348368188594069
0,1,0,0,0.00259824563719045
0,1,0,0,0.00524486524554687
0,1,0,0,0.00377580863915562
0,1,0,0,0.00148593742957389
0,1,0,0,0.00186341402527355
0,1,0,0,0.00407703843184658
0,1,0,0,0.0063819314515896
0,1,0,0,0.0027796203846545
0,1,0,0,0.00298865163794652
0,1,0,0,0.00305455192904454
0,1,0,0,0.00437738905425213
0,1,0,0,0.0144169217052034
0,1,0,0,0.0054029542505101
0,1,0,0,0.00106651679078604
0,1,0,0,0.00152657974032577
0,1,0,0,0.00346027487705172
0,1,0,0,0.00965197768742135
0,1,0,0,0.00318978309895828
0,1,0,0,0.00525236983948929
0,1,0,0,0.00410497106577739
0,1,0,0,0.00378028485309139
0,1,0,0,0.00372425762697948
0,1,0,0,0.00217991161692485
0,1,0,0,0.00281029123509077
0,1,0,0,0.00210647972437483
0,1,0,0,0.00291733700528232
0,1,0,0,0.00191878407301178
0,1,0,0,0.00454384095894925
0,1,0,0,0.00244069398499392
0,1,0,0,0.00350539001132139
0,1,0,0,0.00334518689284436
0,1,0,0,0.0075740037127189
0,1,0,0,0.00260330553083567
0,1,0,0,0.00316428175344543
0,1,0,0,0.0029121681599349
0,1,0,0,0.00224324745864701
0,1,0,0,0.00491511650496776
0,1,0,0,0.00492753276595952
0,1,0,0,0.00147816827400317
0,1,0,0,0.00139989494144055
0,1,0,0,0.00711825161050662
0,1,0,0,0.00694510438647584
0,1,0,0,0.00050104022425966
0,1,0,0,0.00276139283585115
0,1,0,0,0.00670848324149191
0,1,0,0,0.00704026477881686
0,1,0,0,0.00443951060777415
0,1,0,0,0.00201991961886357
0,1,0,0,0.00253276738074182
0,1,0,0,0.00747318976468773
0,1,0,0,0.000597448178520868
0,1,0,0,0.00235412857100219
0,1,0,0,0.00200782959585494
0,1,0,0,0.00413590508466698
0,1,0,0,0.00651540993798998
0,1,0,0,0.00734010116986775
0,1,0,0,0.000233477744709978
0,1,0,0,0.0007011933896537
0,1,0,0,0.00507773721949226
0,1,0,0,0.00360629290905272
0,1,0,0,0.0118752606851522
0,1,0,0,0.00332145280538616
0,1,0,0,0.0057142614867773
0,1,0,0,0.00128423475365674
0,1,0,0,0.00379114782167109
0,1,0,0,0.00515045611174894
0,1,0,0,0.000127315565733097
0,1,0,0,0.00302628437970066
0,1,0,0,0.00311125129550597
0,1,0,0,0.00507002896230256
0,1,0,0,0.00277683725387472
0,1,0,0,0.00745309396634001
0,1,0,0,0.00477278222974424
0,1,0,0,0.00431997603583311
0,1,0,0,0.00507354301524765
0,1,0,0,0.00581576347607154
0,1,0,0,0.00691279269543591
0,1,0,0,0.00183041455544635
0,1,0,0,0.00706687406417575
0,1,0,0,0.00141525424714878
0,1,0,0,0.00284277850048304
0,1,0,0,0.00186421291078177
0,1,0,0,0.00340651839317177
0,1,0,0,0.00225228922912517
0,1,0,0,0.00221340766859159
0,1,0,0,0.00265771490872351
0,1,0,0,0.00146574792383127
0,1,0,0,0.00253359697634415
0,1,0,0,0.00581309038113978
0,1,0,0,0.00125990675658996
0,1,0,0,0.00747818497412467
0,1,0,0,0.000916517705921843
0,1,0,0,0.00803222767718416
0,1,0,0,0.00278083972808453
0,1,0,0,0.00547807695285516
0,1,0,0,0.000789220350951152
0,1,0,0,0.00248837339929959
0,1,0,0,0.00261767221116146
0,1,0,0,0.00205791272261369
0,1,0,0,0.00278310502330267
0,1,0,0,0.008125392244666
0,1,0,0,0.0106372297841136
0,1,0,0,0.00561090881684095
0,1,0,0,0.00483363458701791
0,1,0,0,0.000326351761090826
